triplet_id	entity	entity_type	relationship	target	target_type	start_date	end_date	ticker	year	source_file	chunk_id
cat_2019_page_137_chunk_1_triplet_87	cat	ORG	produces	diesel-electric locomotive component	PRODUCT	January 2019	December 2019	CAT	2019	CAT_10k_2019.pdf	chunk_1
amzn_2024_page_3_chunk_1_triplet_10	amzn	ORG	produces	fire tablet	PRODUCT	January 2024	December 2024	AMZN	2024	AMZN_10k_2024.pdf	chunk_1
tfc_2024_page_7_chunk_2_triplet_9	tfc	ORG	produces	investment brokerage service	PRODUCT	January 2024	December 2024	TFC	2024	TFC_10k_2024.pdf	chunk_2
bf-b_2016_page_4_chunk_2_triplet_11	bf-b	ORG	produces	el jimador new mix rtds	PRODUCT	default_start_timestamp	default_end_timestamp	BF-B	2016	BF-B_10k_2016.pdf	chunk_2
cat_2015_page_5_chunk_1_triplet_7	cat	ORG	produces	multi-terrain loader	PRODUCT	January 2015	December 2015	CAT	2015	CAT_10k_2015.pdf	chunk_1
rcl_2017_page_97_chunk_3_triplet_29	rcl	ORG	produces	cruise service	PRODUCT	January 2017	December 2017	RCL	2017	RCL_10k_2017.pdf	chunk_3
cat_2021_page_72_chunk_1_triplet_5	cat	ORG	produces	emd	PRODUCT	January 2021	December 2021	CAT	2021	CAT_10k_2021.pdf	chunk_1
dxc_2021_page_9_chunk_1_triplet_4	dxc	ORG	produces	copyright	PRODUCT	January 2021	December 2021	DXC	2021	DXC_10k_2021.pdf	chunk_1
cat_2022_page_131_chunk_1_triplet_51	construction industry	SEGMENT	produces	wheel excavator	PRODUCT	January 2022	December 2022	CAT	2022	CAT_10k_2022.pdf	chunk_1
vz_2021_page_5_chunk_1_triplet_16	vz	ORG	produces	residential fix connectivity solution	PRODUCT	January 2021	December 2021	VZ	2021	VZ_10k_2021.pdf	chunk_1
cat_2015_page_51_chunk_1_triplet_26	resource industry	SEGMENT	produces	articulate truck	PRODUCT	January 2015	December 2015	CAT	2015	CAT_10k_2015.pdf	chunk_1
cnp_2020_page_81_chunk_1_triplet_15	cnp	ORG	produces	natural gas combine cycle generate facility	PRODUCT	January 2020	December 2020	CNP	2020	CNP_10k_2020.pdf	chunk_1
rcl_2017_page_16_chunk_1_triplet_10	rcl	ORG	produces	pre- and post-cruise hotel package	PRODUCT	January 2017	December 2017	RCL	2017	RCL_10k_2017.pdf	chunk_1
aap_2019_page_6_chunk_2_triplet_4	aap	ORG	produces	fuel hose	PRODUCT	January 2019	December 2019	AAP	2019	AAP_10k_2019.pdf	chunk_2
pm_2018_page_15_chunk_2_triplet_7	pm	ORG	produces	integrate solution suite	PRODUCT	January 2018	December 2018	PM	2018	PM_10k_2018.pdf	chunk_2
cat_2021_page_128_chunk_1_triplet_28	resource industry	SEGMENT	produces	autonomous machine capability	PRODUCT	January 2021	December 2021	CAT	2021	CAT_10k_2021.pdf	chunk_1
cat_2019_page_5_chunk_2_triplet_17	cat	ORG	produces	track-type tractor	PRODUCT	January 2019	December 2019	CAT	2019	CAT_10k_2019.pdf	chunk_2
tfc_2022_page_7_chunk_2_triplet_21	tfc	ORG	produces	commercial lending	PRODUCT	January 2022	December 2022	TFC	2022	TFC_10k_2022.pdf	chunk_2
cat_2019_page_137_chunk_1_triplet_24	cat	ORG	produces	multi-terrain loader	PRODUCT	January 2019	December 2019	CAT	2019	CAT_10k_2019.pdf	chunk_1
cat_2017_page_50_chunk_1_triplet_26	energy & transportation	SEGMENT	produces	diesel-electric locomotive	PRODUCT	January 2017	December 2017	CAT	2017	CAT_10k_2017.pdf	chunk_1
vz_2021_page_5_chunk_1_triplet_34	vz	ORG	produces	fios service	PRODUCT	January 2021	December 2021	VZ	2021	VZ_10k_2021.pdf	chunk_1
aap_2020_page_4_chunk_1_triplet_7	aap	ORG	produces	private label part	PRODUCT	January 2020	December 2020	AAP	2020	AAP_10k_2020.pdf	chunk_1
pm_2020_page_5_chunk_1_triplet_14	pm	ORG	produces	iqos	PRODUCT	January 2020	December 2020	PM	2020	PM_10k_2020.pdf	chunk_1
rcl_2021_page_13_chunk_2_triplet_2	rcl	ORG	produces	odyssey of the sea	PRODUCT	January 2021	December 2021	RCL	2021	RCL_10k_2021.pdf	chunk_2
cat_2022_page_131_chunk_1_triplet_39	construction industry	SEGMENT	produces	small track excavator	PRODUCT	January 2022	December 2022	CAT	2022	CAT_10k_2022.pdf	chunk_1
cmcsa_2014_page_122_chunk_4_triplet_50	nbcuniversal	SEGMENT	produces	asset	FIN_METRIC	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_4
vz_2021_page_19_chunk_3_triplet_10	vz	ORG	produces	control solution	PRODUCT	January 2021	December 2021	VZ	2021	VZ_10k_2021.pdf	chunk_3
cnp_2020_page_52_chunk_2_triplet_5	cnp	ORG	produces	coal	RAW_MATERIAL	January 2020	December 2020	CNP	2020	CNP_10k_2020.pdf	chunk_2
vz_2021_page_18_chunk_3_triplet_2	vz	ORG	produces	cable	PRODUCT	January 2021	December 2021	VZ	2021	VZ_10k_2021.pdf	chunk_3
rcl_2023_page_13_chunk_1_triplet_13	mein schiff 4	PRODUCT	produces	berth	FIN_METRIC	January 2015	December 2023	RCL	2023	RCL_10k_2023.pdf	chunk_1
tfc_2024_page_7_chunk_2_triplet_27	tfc	ORG	produces	real estate lending	PRODUCT	January 2024	December 2024	TFC	2024	TFC_10k_2024.pdf	chunk_2
cat_2019_page_137_chunk_1_triplet_27	cat	ORG	produces	medium track excavator	PRODUCT	January 2019	December 2019	CAT	2019	CAT_10k_2019.pdf	chunk_1
cat_2017_page_51_chunk_1_triplet_12	resource industry	SEGMENT	produces	track drill	PRODUCT	January 2017	December 2017	CAT	2017	CAT_10k_2017.pdf	chunk_1
cmcsa_2014_page_122_chunk_4_triplet_59	cmcsa	ORG	produces	depreciation and amortization	FIN_METRIC	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_4
pm_2020_page_86_chunk_3_triplet_9	pm	ORG	produces	nicotine-containing product	PRODUCT	January 2020	December 2020	PM	2020	PM_10k_2020.pdf	chunk_3
vz_2020_page_99_chunk_2_triplet_17	vz	ORG	produces	iot service	PRODUCT	January 2020	December 2020	VZ	2020	VZ_10k_2020.pdf	chunk_2
cmcsa_2024_page_6_chunk_1_triplet_32	cmcsa	ORG	produces	movie programming	PRODUCT	January 2024	December 2024	CMCSA	2024	CMCSA_10k_2024.pdf	chunk_1
vz_2021_page_18_chunk_3_triplet_15	vz	ORG	produces	office equipment	PRODUCT	January 2021	December 2021	VZ	2021	VZ_10k_2021.pdf	chunk_3
tel_2015_page_8_chunk_3_triplet_4	tel	ORG	produces	convenience apps	PRODUCT	January 2015	December 2015	TEL	2015	TEL_10k_2015.pdf	chunk_3
tfc_2019_page_8_chunk_2_triplet_20	tfc	ORG	produces	capital market service	PRODUCT	January 2019	December 2019	TFC	2019	TFC_10k_2019.pdf	chunk_2
cat_2024_page_117_chunk_1_triplet_8	construction industry	SEGMENT	produces	cold planer	PRODUCT	January 2024	December 2024	CAT	2024	CAT_10k_2024.pdf	chunk_1
vz_2021_page_21_chunk_1_triplet_8	vz	ORG	produces	fixed wireless access broadband	PRODUCT	January 2021	December 2021	VZ	2021	VZ_10k_2021.pdf	chunk_1
panw_2022_page_15_chunk_1_triplet_14	panw	ORG	produces	cybersecurity curriculum	PRODUCT	January 2022	December 2022	PANW	2022	PANW_10k_2022.pdf	chunk_1
cnp_2023_page_14_chunk_3_triplet_13	cnp	ORG	produces	transmission and distribution system	PRODUCT	January 2023	December 2023	CNP	2023	CNP_10k_2023.pdf	chunk_3
rcl_2016_page_116_chunk_3_triplet_7	rcl	ORG	produces	cruise terminal	PRODUCT	July 2016	December 2016	RCL	2016	RCL_10k_2016.pdf	chunk_3
cat_2022_page_2_chunk_1_triplet_37	cat	ORG	produces	excavator	PRODUCT	January 2022	December 2022	CAT	2022	CAT_10k_2022.pdf	chunk_1
cat_2017_page_50_chunk_1_triplet_4	construction industry	SEGMENT	produces	small track-type tractor	PRODUCT	January 2017	December 2017	CAT	2017	CAT_10k_2017.pdf	chunk_1
tel_2017_page_8_chunk_1_triplet_7	tel	ORG	produces	heat tube	PRODUCT	January 2017	December 2017	TEL	2017	TEL_10k_2017.pdf	chunk_1
bf-b_2016_page_4_chunk_2_triplet_24	bf-b	ORG	produces	pepe lopez tequila	PRODUCT	default_start_timestamp	default_end_timestamp	BF-B	2016	BF-B_10k_2016.pdf	chunk_2
cat_2024_page_117_chunk_1_triplet_79	all other segment	SEGMENT	produces	brand management and marketing strategy	PRODUCT	January 2024	December 2024	CAT	2024	CAT_10k_2024.pdf	chunk_1
aapl_2018_page_6_chunk_1_triplet_24	aapl	ORG	produces	testflight	PRODUCT	January 2018	December 2018	AAPL	2018	AAPL_10k_2018.pdf	chunk_1
cat_2019_page_137_chunk_1_triplet_83	cat	ORG	produces	oil and gas industry solution	PRODUCT	January 2019	December 2019	CAT	2019	CAT_10k_2019.pdf	chunk_1
vz_2021_page_21_chunk_1_triplet_30	vz	ORG	produces	field service	PRODUCT	January 2021	December 2021	VZ	2021	VZ_10k_2021.pdf	chunk_1
aapl_2018_page_36_chunk_1_triplet_3	aapl	ORG	produces	product	PRODUCT	January 2018	December 2018	AAPL	2018	AAPL_10k_2018.pdf	chunk_1
rcl_2023_page_11_chunk_2_triplet_8	rcl	ORG	produces	ovation of the sea	PRODUCT	January 2023	December 2023	RCL	2023	RCL_10k_2023.pdf	chunk_2
amzn_2016_page_59_chunk_2_triplet_19	amzn	ORG	produces	amazon mobile ad network	PRODUCT	January 2016	default_end_timestamp	AMZN	2016	AMZN_10k_2016.pdf	chunk_2
aapl_2016_page_4_chunk_1_triplet_22	aapl	ORG	produces	tvos	PRODUCT	January 2016	December 2016	AAPL	2016	AAPL_10k_2016.pdf	chunk_1
aapl_2014_page_5_chunk_1_triplet_9	aapl	ORG	produces	icloud	PRODUCT	January 2014	December 2014	AAPL	2014	AAPL_10k_2014.pdf	chunk_1
aapl_2017_page_3_chunk_1_triplet_13	aapl	ORG	produces	apple pay	PRODUCT	January 2017	December 2017	AAPL	2017	AAPL_10k_2017.pdf	chunk_1
aapl_2017_page_5_chunk_1_triplet_5	aapl	ORG	produces	final cut pro	PRODUCT	January 2017	default_end_timestamp	AAPL	2017	AAPL_10k_2017.pdf	chunk_1
vz_2020_page_23_chunk_1_triplet_21	vz	SEGMENT	produces	wireline service	PRODUCT	January 2020	December 2020	VZ	2020	VZ_10k_2020.pdf	chunk_1
panw_2022_page_52_chunk_5_triplet_15	panw	ORG	produces	virtual firewall product	PRODUCT	January 2022	December 2022	PANW	2022	PANW_10k_2022.pdf	chunk_5
amzn_2017_page_27_chunk_1_triplet_5	amzn	ORG	produces	product and service	PRODUCT	January 2017	December 2017	AMZN	2017	AMZN_10k_2017.pdf	chunk_1
cat_2024_page_6_chunk_1_triplet_3	cat	ORG	produces	generator set	PRODUCT	January 2024	December 2024	CAT	2024	CAT_10k_2024.pdf	chunk_1
cat_2020_page_6_chunk_1_triplet_31	cat	ORG	produces	integrate system	PRODUCT	January 2020	December 2020	CAT	2020	CAT_10k_2020.pdf	chunk_1
panw_2024_page_7_chunk_1_triplet_3	panw	ORG	produces	iot/ot security	PRODUCT	January 2024	December 2024	PANW	2024	PANW_10k_2024.pdf	chunk_1
rcl_2021_page_13_chunk_2_triplet_20	rcl	ORG	produces	radiance of the sea	PRODUCT	January 2001	November 2001	RCL	2021	RCL_10k_2021.pdf	chunk_2
cmcsa_2024_page_7_chunk_1_triplet_19	cmcsa	ORG	produces	advanced security technology	PRODUCT	January 2024	December 2024	CMCSA	2024	CMCSA_10k_2024.pdf	chunk_1
amzn_2019_page_68_chunk_3_triplet_16	amzn	ORG	produces	digital video	PRODUCT	January 2019	December 2019	AMZN	2019	AMZN_10k_2019.pdf	chunk_3
gme_2015_page_3_chunk_1_triplet_18	gme	ORG	produces	mobile and consumer electronics product	PRODUCT	January 2015	December 2015	GME	2015	GME_10k_2015.pdf	chunk_1
cmcsa_2023_page_4_chunk_1_triplet_12	cmcsa	ORG	produces	wireless service	PRODUCT	January 2023	December 2023	CMCSA	2023	CMCSA_10k_2023.pdf	chunk_1
panw_2022_page_10_chunk_1_triplet_14	panw	ORG	produces	security solution	PRODUCT	January 2022	December 2022	PANW	2022	PANW_10k_2022.pdf	chunk_1
tfc_2024_page_7_chunk_2_triplet_23	tfc	ORG	produces	investment banking and capital market service	PRODUCT	January 2024	December 2024	TFC	2024	TFC_10k_2024.pdf	chunk_2
cmcsa_2014_page_92_chunk_1_triplet_6	cmcsa	ORG	produces	cable system	PRODUCT	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_1
vz_2021_page_97_chunk_4_triplet_15	vz	SEGMENT	produces	corporate networking solution	PRODUCT	January 2021	December 2021	VZ	2021	VZ_10k_2021.pdf	chunk_4
pm_2014_page_6_chunk_3_triplet_33	pm	ORG	produces	marlboro	PRODUCT	January 2014	December 2014	PM	2014	PM_10k_2014.pdf	chunk_3
cnp_2019_page_19_chunk_2_triplet_1	cnp	ORG	produces	natural gas	RAW_MATERIAL	January 2019	December 2019	CNP	2019	CNP_10k_2019.pdf	chunk_2
aapl_2017_page_5_chunk_1_triplet_14	aapl	ORG	produces	app store	PRODUCT	January 2017	default_end_timestamp	AAPL	2017	AAPL_10k_2017.pdf	chunk_1
tgna_2016_page_41_chunk_1_triplet_4	tgna	ORG	produces	television programming	PRODUCT	January 2016	default_end_timestamp	TGNA	2016	TGNA_10k_2016.pdf	chunk_1
cat_2018_page_4_chunk_1_triplet_6	cat	ORG	produces	construction and mining equipment	PRODUCT	January 2018	December 2018	CAT	2018	CAT_10k_2018.pdf	chunk_1
cmcsa_2022_page_13_chunk_1_triplet_8	cmcsa	ORG	produces	stream content	PRODUCT	January 2022	December 2022	CMCSA	2022	CMCSA_10k_2022.pdf	chunk_1
vz_2018_page_11_chunk_1_triplet_5	vz	ORG	operates_in	5g network	PRODUCT	January 2018	December 2018	VZ	2018	VZ_10k_2018.pdf	chunk_1
rcl_2016_page_13_chunk_2_triplet_7	rcl	ORG	operates_in	southern caribbean	GPE	January 2016	December 2016	RCL	2016	RCL_10k_2016.pdf	chunk_2
vz_2023_page_4_chunk_1_triplet_4	vz	ORG	operates_in	east coast	GPE	January 2023	December 2023	VZ	2023	VZ_10k_2023.pdf	chunk_1
well_2024_page_138_chunk_1_triplet_60	well	ORG	operates_in	glen cove , ny	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2024_page_153_chunk_1_triplet_27	well	ORG	operates_in	glendale , ca	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
gme_2014_page_90_chunk_2_triplet_15	gme	ORG	operates_in	europe	GPE	January 2014	January 2014	GME	2014	GME_10k_2014.pdf	chunk_2
well_2023_page_130_chunk_1_triplet_4	well	ORG	operates_in	flowood , m	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
dxc_2018_page_30_chunk_2_triplet_12	dxc	ORG	operates_in	rest of world	GPE	January 2018	December 2018	DXC	2018	DXC_10k_2018.pdf	chunk_2
rcl_2022_page_15_chunk_2_triplet_21	rcl	ORG	operates_in	mein schiff 2	PRODUCT	January 2022	December 2022	RCL	2022	RCL_10k_2022.pdf	chunk_2
well_2020_page_132_chunk_2_triplet_7	well	ORG	operates_in	frederick , md	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_2
well_2021_page_129_chunk_2_triplet_6	well	ORG	operates_in	droitwich	GPE	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_2
well_2021_page_125_chunk_4_triplet_4	well	ORG	operates_in	porterville , ca	GPE	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_4
amzn_2015_page_50_chunk_1_triplet_2	amzn	ORG	operates_in	brazil	GPE	January 2015	December 2015	AMZN	2015	AMZN_10k_2015.pdf	chunk_1
well_2022_page_138_chunk_4_triplet_17	well	ORG	operates_in	santa clarita , ca	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_4
well_2021_page_130_chunk_1_triplet_12	well	ORG	operates_in	gardner , ks	GPE	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_1
ctas_2014_page_10_chunk_3_triplet_12	ctas	ORG	operates_in	cincinnati , ohio	GPE	default_start_timestamp	default_end_timestamp	CTAS	2014	CTAS_10k_2014.pdf	chunk_3
rcl_2022_page_15_chunk_2_triplet_17	rcl	ORG	operates_in	silver shadow	PRODUCT	January 2022	December 2022	RCL	2022	RCL_10k_2022.pdf	chunk_2
well_2020_page_119_chunk_2_triplet_22	well	ORG	operates_in	houston , tx	GPE	January 2020	default_end_timestamp	WELL	2020	WELL_10k_2020.pdf	chunk_2
ctas_2014_page_28_chunk_1_triplet_7	ctas	ORG	operates_in	canada	GPE	January 2014	December 2014	CTAS	2014	CTAS_10k_2014.pdf	chunk_1
well_2024_page_137_chunk_1_triplet_21	well	ORG	operates_in	colorado spring , co	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2021_page_57_chunk_2_triplet_18	well	ORG	operates_in	temple , tx	GPE	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_2
well_2021_page_122_chunk_4_triplet_16	well	ORG	operates_in	granbury , tx	GPE	January 2021	default_end_timestamp	WELL	2021	WELL_10k_2021.pdf	chunk_4
cnp_2024_page_22_chunk_1_triplet_29	centerpoint energy	ORG	operates_in	natural gas distribution	SEGMENT	January 2024	December 2024	CNP	2024	CNP_10k_2024.pdf	chunk_1
well_2022_page_137_chunk_2_triplet_26	well	ORG	operates_in	haymarket , va	GPE	January 2022	default_end_timestamp	WELL	2022	WELL_10k_2022.pdf	chunk_2
ctas_2014_page_47_chunk_3_triplet_8	ctas	ORG	operates_in	europe	GPE	January 2014	December 2014	CTAS	2014	CTAS_10k_2014.pdf	chunk_3
well_2023_page_128_chunk_4_triplet_51	well	ORG	operates_in	burleson , tx	GPE	January 2012	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_4
ctas_2014_page_43_chunk_3_triplet_6	ctas	ORG	operates_in	united state	GPE	February 2014	November 2014	CTAS	2014	CTAS_10k_2014.pdf	chunk_3
rcl_2018_page_13_chunk_2_triplet_12	rcl	ORG	operates_in	cuba	GPE	January 2018	December 2018	RCL	2018	RCL_10k_2018.pdf	chunk_2
ctas_2014_page_43_chunk_3_triplet_8	ctas	ORG	operates_in	europe	GPE	February 2014	November 2014	CTAS	2014	CTAS_10k_2014.pdf	chunk_3
ctas_2014_page_51_chunk_3_triplet_4	ctas	ORG	operates_in	north america	GPE	January 2014	December 2014	CTAS	2014	CTAS_10k_2014.pdf	chunk_3
well_2024_page_57_chunk_2_triplet_13	well	ORG	operates_in	canada	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_2
well_2021_page_128_chunk_2_triplet_5	well	ORG	operates_in	alhambra , ca	GPE	January 2021	default_end_timestamp	WELL	2021	WELL_10k_2021.pdf	chunk_2
rcl_2024_page_18_chunk_1_triplet_30	rcl	ORG	operates_in	u.s. virgin island	GPE	January 2024	December 2024	RCL	2024	RCL_10k_2024.pdf	chunk_1
rcl_2022_page_110_chunk_3_triplet_8	rcl	ORG	operates_in	oceania	GPE	January 2022	December 2022	RCL	2022	RCL_10k_2022.pdf	chunk_3
rcl_2014_page_89_chunk_2_triplet_2	rcl	ORG	operates_in	international market	GPE	January 2014	December 2014	RCL	2014	RCL_10k_2014.pdf	chunk_2
well_2020_page_120_chunk_2_triplet_27	well	ORG	operates_in	mississauga , on	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_2
tgna_2015_page_65_chunk_2_triplet_27	belo corp .	COMP	operates_in	idaho	GPE	January 2015	December 2015	TGNA	2015	TGNA_10k_2015.pdf	chunk_2
well_2019_page_110_chunk_1_triplet_15	well	ORG	operates_in	burleson	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_1
vz_2023_page_97_chunk_6_triplet_26	vz	ORG	operates_in	international market	GPE	January 2023	December 2023	VZ	2023	VZ_10k_2023.pdf	chunk_6
well_2020_page_128_chunk_3_triplet_4	well	ORG	operates_in	overland park , ks	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_3
cnp_2023_page_118_chunk_1_triplet_12	sigeco	SEGMENT	operates_in	southwestern indiana	GPE	January 2023	default_end_timestamp	CNP	2023	CNP_10k_2023.pdf	chunk_1
well_2020_page_127_chunk_1_triplet_2	well	ORG	operates_in	kenwood , oh	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_1
well_2019_page_126_chunk_3_triplet_36	well	ORG	operates_in	pittsburgh , pa	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_3
vz_2014_page_8_chunk_1_triplet_5	vz	ORG	operates_in	global enterprise	SEGMENT	January 2014	December 2014	VZ	2014	VZ_10k_2014.pdf	chunk_1
well_2020_page_132_chunk_4_triplet_29	well	ORG	operates_in	mission hill , ca	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_4
ctas_2022_page_41_chunk_1_triplet_3	ctas	ORG	operates_in	brazil	GPE	January 2022	December 2022	CTAS	2022	CTAS_10k_2022.pdf	chunk_1
well_2020_page_124_chunk_4_triplet_22	well	ORG	operates_in	burlington , nc	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_4
ctas_2022_page_53_chunk_1_triplet_6	ctas	ORG	operates_in	commercial paper program	FIN_INST	January 2022	December 2022	CTAS	2022	CTAS_10k_2022.pdf	chunk_1
well_2020_page_124_chunk_2_triplet_21	well	ORG	operates_in	bad axe , mi	GPE	January 2020	default_end_timestamp	WELL	2020	WELL_10k_2020.pdf	chunk_2
ctas_2024_page_3_chunk_1_triplet_1	ctas	ORG	operates_in	united state	GPE	January 2024	December 2024	CTAS	2024	CTAS_10k_2024.pdf	chunk_1
cnp_2021_page_48_chunk_3_triplet_14	houston electric	COMP	operates_in	service center	LOGISTICS	December 2021	December 2021	CNP	2021	CNP_10k_2021.pdf	chunk_3
rcl_2020_page_25_chunk_1_triplet_1	rcl	ORG	operates_in	united kingdom	GPE	January 2020	December 2020	RCL	2020	RCL_10k_2020.pdf	chunk_1
cnp_2022_page_49_chunk_2_triplet_1	cnp	ORG	operates_in	posey county	GPE	January 1979	December 2022	CNP	2022	CNP_10k_2022.pdf	chunk_2
amzn_2023_page_8_chunk_1_triplet_2	amzn	ORG	operates_in	china	GPE	January 2023	December 2023	AMZN	2023	AMZN_10k_2023.pdf	chunk_1
vz_2021_page_41_chunk_1_triplet_18	vz	ORG	operates_in	ohio	GPE	January 2021	December 2021	VZ	2021	VZ_10k_2021.pdf	chunk_1
well_2019_page_132_chunk_1_triplet_2	well	ORG	operates_in	default	default	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_1
well_2024_page_153_chunk_1_triplet_51	well	ORG	operates_in	la jolla , ca	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2019_page_114_chunk_3_triplet_13	well	ORG	operates_in	pembroke , on	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_3
well_2020_page_134_chunk_2_triplet_7	well	ORG	operates_in	woodbridge , va	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_2
cnp_2022_page_49_chunk_2_triplet_2	cnp	ORG	operates_in	warrick county	GPE	January 1966	December 2022	CNP	2022	CNP_10k_2022.pdf	chunk_2
cat_2023_page_26_chunk_2_triplet_62	cat	ORG	operates_in	schertz	GPE	January 2023	December 2023	CAT	2023	CAT_10k_2023.pdf	chunk_2
well_2022_page_136_chunk_4_triplet_23	well	ORG	operates_in	dunkirk , md	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_4
well_2024_page_148_chunk_1_triplet_63	well	ORG	operates_in	lutherville , md	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2024_page_142_chunk_1_triplet_18	well	ORG	operates_in	port perry , on	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2019_page_117_chunk_3_triplet_13	well	ORG	operates_in	webster grove	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_3
well_2021_page_123_chunk_2_triplet_17	well	ORG	operates_in	jackson , tn	GPE	January 2021	default_end_timestamp	WELL	2021	WELL_10k_2021.pdf	chunk_2
amzn_2018_page_3_chunk_1_triplet_29	amzn	ORG	operates_in	customer service center	LOGISTICS	January 2018	December 2018	AMZN	2018	AMZN_10k_2018.pdf	chunk_1
cnp_2020_page_18_chunk_4_triplet_3	cnp	ORG	operates_in	propane plant	LOGISTICS	January 2020	December 2020	CNP	2020	CNP_10k_2020.pdf	chunk_4
cat_2023_page_76_chunk_5_triplet_3	cat	ORG	operates_in	financial product	SEGMENT	January 2023	December 2023	CAT	2023	CAT_10k_2023.pdf	chunk_5
